,vintage.id,vintage.wine.winery.seo_name,vintage.wine.winery.name,vintage.wine.name,vintage.year,vintage.statistics.ratings_average,vintage.wine.region.name,vintage.wine.region.seo_name,vintage.wine.style.region.seo_name
1,6134182,domaine-de-chevalier,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves),2014,4.1,Pessac-Léognan,pessac-leognan,bordeaux
2,11940720,branaire-ducru,Château Branaire-Ducru,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc),2014,4.0,Saint-Julien,saint-julien,bordeaux
3,4285492,cheval-blanc,Château Cheval Blanc,Le Petit Cheval Saint-Émilion Grand Cru,2014,4.3,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
4,8198055,chateau-cantemerle,Château Cantemerle,Les Allées de Cantemerle Haut-Médoc,2014,3.7,Haut-Médoc,haut-medoc,bordeaux
5,19387652,chateau-marquis-de-terme,Château Marquis de Terme,Margaux (Grand Cru Classé),2015,4.1,Margaux,margaux,bordeaux
6,141581203,mauvesin-barton,Château Mauvesin Barton,Moulis-en-Médoc,2015,3.7,Médoc,medoc,bordeaux
7,3085744,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2008,4.5,Pauillac,pauillac,bordeaux
8,150355234,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2017,4.6,Pauillac,pauillac,bordeaux
9,150371625,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2017,4.2,Saint-Estèphe,saint-estephe,bordeaux
10,3324860,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2010,4.4,Saint-Estèphe,saint-estephe,bordeaux
11,22209899,chateau-lagrangefr,Château Lagrange,Pomerol,2015,4.1,Pomerol,pomerol,bordeaux
12,17696209,chateau-les-carmes-haut-brion,Château les Carmes Haut-Brion,Pessac-Léognan,2015,4.0,Pessac-Léognan,pessac-leognan,bordeaux
13,2131400,veuve-clicquot,Veuve Clicquot,Brut Rosé Champagne,N.V.,4.3,Champagne,champagne,champagne
14,29273080,chateau-desmirail,Château Desmirail,Margaux (Grand Cru Classé),2015,4.1,Margaux,margaux,bordeaux
15,14258743,chateau-lafite-rothschild,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé),2015,4.6,Pauillac,pauillac,bordeaux
16,17967896,chateau-dassault,Château Dassault,Saint-Émilion Grand Cru (Grand Cru Classé),2015,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
17,42103440,chateau-la-cabanne,Château La Cabanne,Pomerol,2015,3.9,Pomerol,pomerol,bordeaux
18,18877772,chateau-la-tour-carnet,Château La Tour Carnet,Haut-Médoc (Grand Cru Classé),2015,4.0,Haut-Médoc,haut-medoc,bordeaux
19,14358746,chateau-haut-marbuzet,Château Haut-Marbuzet,Saint-Estèphe,2015,4.2,Saint-Estèphe,saint-estephe,bordeaux
20,8602086,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2014,4.5,Pessac-Léognan,pessac-leognan,bordeaux
21,12440156,la-mondotte,La Mondotte,Saint-Emilion Grand Cru (Premier Grand Cru Classé),2012,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
22,17165222,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2015,4.6,Pessac-Léognan,pessac-leognan,bordeaux
23,24547694,la-mondotte,La Mondotte,Saint-Emilion Grand Cru (Premier Grand Cru Classé),2015,4.5,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
24,24740437,chateau-ferriere,Château Ferrière,Margaux (Grand Cru Classé),2015,3.9,Margaux,margaux,bordeaux
0,141581203,mauvesin-barton,Château Mauvesin Barton,Moulis-en-Médoc,2015,3.7,Médoc,medoc,bordeaux
1,3085744,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2008,4.5,Pauillac,pauillac,bordeaux
2,150355234,chateau-mouton-rothschild,Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé),2017,4.6,Pauillac,pauillac,bordeaux
3,150371625,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2017,4.2,Saint-Estèphe,saint-estephe,bordeaux
4,3324860,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2010,4.4,Saint-Estèphe,saint-estephe,bordeaux
5,22209899,chateau-lagrangefr,Château Lagrange,Pomerol,2015,4.1,Pomerol,pomerol,bordeaux
6,17696209,chateau-les-carmes-haut-brion,Château les Carmes Haut-Brion,Pessac-Léognan,2015,4.0,Pessac-Léognan,pessac-leognan,bordeaux
7,2131400,veuve-clicquot,Veuve Clicquot,Brut Rosé Champagne,N.V.,4.3,Champagne,champagne,champagne
8,29273080,chateau-desmirail,Château Desmirail,Margaux (Grand Cru Classé),2015,4.1,Margaux,margaux,bordeaux
9,14258743,chateau-lafite-rothschild,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé),2015,4.6,Pauillac,pauillac,bordeaux
10,17967896,chateau-dassault,Château Dassault,Saint-Émilion Grand Cru (Grand Cru Classé),2015,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
11,42103440,chateau-la-cabanne,Château La Cabanne,Pomerol,2015,3.9,Pomerol,pomerol,bordeaux
12,18877772,chateau-la-tour-carnet,Château La Tour Carnet,Haut-Médoc (Grand Cru Classé),2015,4.0,Haut-Médoc,haut-medoc,bordeaux
13,14358746,chateau-haut-marbuzet,Château Haut-Marbuzet,Saint-Estèphe,2015,4.2,Saint-Estèphe,saint-estephe,bordeaux
14,8602086,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2014,4.5,Pessac-Léognan,pessac-leognan,bordeaux
15,12440156,la-mondotte,La Mondotte,Saint-Emilion Grand Cru (Premier Grand Cru Classé),2012,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
16,17165222,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),2015,4.6,Pessac-Léognan,pessac-leognan,bordeaux
17,24547694,la-mondotte,La Mondotte,Saint-Emilion Grand Cru (Premier Grand Cru Classé),2015,4.5,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
18,24740437,chateau-ferriere,Château Ferrière,Margaux (Grand Cru Classé),2015,3.9,Margaux,margaux,bordeaux
19,1247675,chateau-guiraud,Château Guiraud,Sauternes (Premier Grand Cru Classé),1997,4.3,Sauternes,sauternes,bordeaux
20,1917441,la-tour-blanche,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé),1997,4.4,Sauternes,sauternes,bordeaux
21,1195493,chateau-gruaud-larose,Château Gruaud Larose,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
22,1356025,chateau-rauzan-segla,Château Rauzan-Ségla,Margaux (Grand Cru Classé),2000,4.3,Margaux,margaux,bordeaux
23,5677114,fr-cosse-maisonneuve,Cosse Maisonneuve,Le Combal Cahors,2014,3.7,Cahors,cahors,cotes-du-roussillon
24,1430230,pavie,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2000,4.6,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
0,1430230,pavie,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2000,4.6,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
1,1805524,chateau-de-malle,Château de Malle,Sauternes (Grand Cru Classé),2000,4.3,Sauternes,sauternes,bordeaux
2,1247675,chateau-guiraud,Château Guiraud,Sauternes (Premier Grand Cru Classé),1997,4.3,Sauternes,sauternes,bordeaux
3,1917441,la-tour-blanche,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé),1997,4.4,Sauternes,sauternes,bordeaux
4,1195493,chateau-gruaud-larose,Château Gruaud Larose,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
5,1356025,chateau-rauzan-segla,Château Rauzan-Ségla,Margaux (Grand Cru Classé),2000,4.3,Margaux,margaux,bordeaux
6,1193903,chateau-rieussec,Château Rieussec,Sauternes (Premier Grand Cru Classé),2005,4.4,Sauternes,sauternes,bordeaux
7,6653,chateau-margaux,Château Margaux,Pavillon Blanc du Château Margaux,2006,4.5,Bordeaux,bordeaux,bordeaux
8,1198834,chateau-palmer,Château Palmer,Margaux (Grand Cru Classé),2006,4.5,Margaux,margaux,bordeaux
9,1380679,chateau-rauzan-segla,Château Rauzan-Ségla,Margaux (Grand Cru Classé),2006,4.2,Margaux,margaux,bordeaux
10,145530052,fr-albert-mann,Albert Mann,Vieilles Vignes Gewürztraminer Grand Cru Furstentum,2015,4.0,Alsace Grand Cru 'Furstentum',alsace-grand-cru-furstentum,alsace
11,146751795,chateau-margaux,Château Margaux,Pavillon Blanc du Château Margaux,2016,4.4,Bordeaux,bordeaux,bordeaux
12,91068564,chateau-mouton-rothschild,Château Mouton Rothschild,Le Petit Mouton de Mouton Rothschild Pauillac,2016,4.3,Pauillac,pauillac,bordeaux
13,1260588,cheval-blanc,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),1990,4.8,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
14,1920938,chateau-leoville-las-cases,Château Léoville Las Cases,Clos du Marquis Saint-Julien,1990,4.4,Saint-Julien,saint-julien,bordeaux
15,160054528,domaine-du-cros,Domaine du Cros,Marcillac (Cuvée Lo Sang del Païs),2018,3.7,Marcillac,marcillac,
16,156445780,chateau-suduiraut,Château Suduiraut,Blanc Sec de Suduiraut Bordeaux,2018,3.6,Bordeaux,bordeaux,bordeaux
17,1507873,yonfigeac,Château Yon-Figeac,Saint-Émilion Grand Cru (Grand Cru Classé),2009,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
18,1489635,laroze,Château Laroze,Saint-Émilion Grand Cru (Grand Cru Classé),2009,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
19,1626980,cos-d-estournel,Cos d'Estournel,Cos d'Estournel,2009,4.6,Saint-Estèphe,saint-estephe,bordeaux
20,1450526,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2009,4.5,Saint-Estèphe,saint-estephe,bordeaux
21,2237181,chateau-sigalas-rabaud,Château Sigalas Rabaud,Sauternes (Premier Grand Cru Classé),2009,4.2,Sauternes,sauternes,bordeaux
22,1459107,la-tour-blanche,Château La Tour Blanche,Sauternes (Premier Grand Cru Classé),2009,4.2,Sauternes,sauternes,bordeaux
23,2106775,clos-les-lunelles,Clos Les Lunelles,Côtes de Castillon,2007,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
24,91266628,e-guigal,E. Guigal,Côtes-du-Rhône Rouge,2016,3.7,Côtes-du-Rhône,cotes-du-rhone,rhone
0,1388782,chateau-climens,Château Climens,Barsac (Premier Grand Cru Classé),2002,4.1,Barsac,barsac,bordeaux
1,1182135,ormes-de-pez,Château Ormes de Pez,Saint-Estèphe,2004,3.9,Saint-Estèphe,saint-estephe,bordeaux
2,1125473,louis-roederer,Louis Roederer,Cristal Brut Champagne (Millésimé),2008,4.6,Champagne,champagne,champagne
3,1293983,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),2005,4.4,Saint-Julien,saint-julien,bordeaux
4,1193903,chateau-rieussec,Château Rieussec,Sauternes (Premier Grand Cru Classé),2005,4.4,Sauternes,sauternes,bordeaux
5,1259321,clos-l-eglise-pomerol,Clos l'Eglise,Pomerol,2004,4.3,Pomerol,pomerol,bordeaux
6,149645288,berliquet,Château Berliquet,Saint-Émilion Grand Cru (Grand Cru Classé),2016,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
7,1412280,chateau-margaux,Château Margaux,Pavillon Rouge du Château Margaux,1999,4.5,Margaux,margaux,bordeaux
8,101388381,chateau-carbonnieux,Château Carbonnieux,Pessac-Léognan,2016,3.9,Pessac-Léognan,pessac-leognan,bordeaux
9,140475565,peby-faugeres,Château Péby Faugères,Saint-Émilion Grand Cru (Grand Cru Classé),2015,4.4,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
10,94721143,chateau-d-issan,Château d'Issan,Blason d'Issan Margaux,2016,4.0,Margaux,margaux,bordeaux
11,1467748,cheval-blanc,Château Cheval Blanc,Le Petit Cheval Saint-Émilion Grand Cru,2006,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
12,17877377,chateau-cantemerle,Château Cantemerle,Les Allées de Cantemerle Haut-Médoc,2015,3.8,Haut-Médoc,haut-medoc,bordeaux
13,18302119,chateau-smith-haut-lafitte,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves),2015,4.3,Pessac-Léognan,pessac-leognan,bordeaux
14,15972675,vieux-telegraphe,Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau),2015,4.4,Châteauneuf-du-Pape,chateauneuf-du-pape,chateauneuf-du-pape
15,147403377,fr-chateau-pape-clement,Château Pape Clément,Pessac-Léognan Blanc,2016,4.1,Pessac-Léognan,pessac-leognan,bordeaux
16,135604050,fr-chateau-pape-clement,Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves),2016,4.3,Pessac-Léognan,pessac-leognan,bordeaux
17,86368541,chateau-palmer,Château Palmer,Margaux (Grand Cru Classé),2016,4.7,Margaux,margaux,bordeaux
18,112276831,chateau-phelan-segur,Château Phélan Ségur,Saint-Estèphe,2016,3.9,Saint-Estèphe,saint-estephe,bordeaux
19,117505901,chateau-mazeyres,Château Mazeyres,Pomerol,2016,4.1,Pomerol,pomerol,bordeaux
20,124417661,chateau-pavie-macquin,Château Pavie Macquin,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2016,4.3,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
21,4451656,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),2014,4.2,Saint-Julien,saint-julien,bordeaux
22,93712,chateau-lafite-rothschild,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
23,2785160,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
24,1782236,clos-l-eglise-pomerol,Clos l'Eglise,Pomerol,2005,4.4,Pomerol,pomerol,bordeaux
0,147403377,fr-chateau-pape-clement,Château Pape Clément,Pessac-Léognan Blanc,2016,4.1,Pessac-Léognan,pessac-leognan,bordeaux
1,135604050,fr-chateau-pape-clement,Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves),2016,4.3,Pessac-Léognan,pessac-leognan,bordeaux
2,86368541,chateau-palmer,Château Palmer,Margaux (Grand Cru Classé),2016,4.7,Margaux,margaux,bordeaux
3,112276831,chateau-phelan-segur,Château Phélan Ségur,Saint-Estèphe,2016,3.9,Saint-Estèphe,saint-estephe,bordeaux
4,117505901,chateau-mazeyres,Château Mazeyres,Pomerol,2016,4.1,Pomerol,pomerol,bordeaux
5,124417661,chateau-pavie-macquin,Château Pavie Macquin,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2016,4.3,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
6,93712,chateau-lafite-rothschild,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
7,2785160,fr-chateau-latour,Château Latour,Grand Vin Pauillac (Premier Grand Cru Classé),2006,4.6,Pauillac,pauillac,bordeaux
8,1782236,clos-l-eglise-pomerol,Clos l'Eglise,Pomerol,2005,4.4,Pomerol,pomerol,bordeaux
9,2078233,piper-heidsieck-champagne,Piper-Heidsieck,Brut Champagne,N.V.,3.9,Champagne,champagne,champagne
10,156811781,beru,Château de Béru,Terroirs de Béru Chablis,2017,3.9,Chablis,chablis,bourgogne
11,3246093,chateau-lamothe-guignard,Château Lamothe Guignard,Sauternes (Grand Cru Classé),2007,3.9,Sauternes,sauternes,bordeaux
12,1447851,chateau-raymond-lafon,Château Raymond-Lafon,Sauternes,2007,4.3,Sauternes,sauternes,bordeaux
13,1487516,cheval-blanc,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2007,4.6,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
14,1369707,clos-l-eglise-pomerol,Clos l'Eglise,Pomerol,2007,4.5,Pomerol,pomerol,bordeaux
15,2136135,ausone,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2007,4.7,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
16,1193732,chateau-talbot,Château Talbot,Caillou Blanc,2008,3.9,Bordeaux,bordeaux,bordeaux
17,2202256,chateau-smith-haut-lafitte,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves),2012,4.3,Pessac-Léognan,pessac-leognan,bordeaux
18,25124551,la-pousse-d-or,La Pousse d'Or,Chambolle-Musigny,2013,4.0,Chambolle-Musigny,chambolle-musigny,cote-de-nuits
19,5045066,nenin,Château Nénin,Pomerol,2012,4.1,Pomerol,pomerol,bordeaux
20,3785256,bellevue-95258,Château Bellevue,Saint-Émilion Grand Cru (Grand Cru Classé),2012,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
21,1543674,cheval-blanc,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2012,4.5,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
22,25177864,la-pousse-d-or,La Pousse d'Or,Volnay 1er Cru 'Clos des 60 Ouvrées' (Monopole),2013,4.4,Volnay 1er Cru 'Clos des 60 Ouvrées',volnay-clos-des-60-ouvrees,cote-de-beaune
23,2054744,g-h-mumm,G.H. Mumm,(Cordon Rouge) Brut Champagne,N.V.,3.9,Champagne,champagne,champagne
24,3321559,qvintvs,Château Quintus,Saint-Émilion Grand Cru,2012,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
0,2136135,ausone,Château Ausone,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2007,4.7,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
1,1193732,chateau-talbot,Château Talbot,Caillou Blanc,2008,3.9,Bordeaux,bordeaux,bordeaux
2,2202256,chateau-smith-haut-lafitte,Château Smith Haut-Lafitte,Pessac-Léognan (Grand Cru Classé de Graves),2012,4.3,Pessac-Léognan,pessac-leognan,bordeaux
3,25124551,la-pousse-d-or,La Pousse d'Or,Chambolle-Musigny,2013,4.0,Chambolle-Musigny,chambolle-musigny,cote-de-nuits
4,5045066,nenin,Château Nénin,Pomerol,2012,4.1,Pomerol,pomerol,bordeaux
5,3785256,bellevue-95258,Château Bellevue,Saint-Émilion Grand Cru (Grand Cru Classé),2012,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
6,1543674,cheval-blanc,Château Cheval Blanc,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2012,4.5,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
7,25177864,la-pousse-d-or,La Pousse d'Or,Volnay 1er Cru 'Clos des 60 Ouvrées' (Monopole),2013,4.4,Volnay 1er Cru 'Clos des 60 Ouvrées',volnay-clos-des-60-ouvrees,cote-de-beaune
8,2054744,g-h-mumm,G.H. Mumm,(Cordon Rouge) Brut Champagne,N.V.,3.9,Champagne,champagne,champagne
9,3321559,qvintvs,Château Quintus,Saint-Émilion Grand Cru,2012,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
10,22480700,chateau-troplong-mondot,Château Troplong Mondot,Mondot Saint-Émilion Grand Cru,2012,3.9,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
11,2228560,chateau-tronquoy-lalande,Château Tronquoy-Lalande,Saint-Estèphe,2012,3.7,Saint-Estèphe,saint-estephe,bordeaux
12,9860347,chateau-louis,Château Louis,Saint-Émilion Grand Cru,2012,3.9,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
13,11011360,pavie,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2012,4.5,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
14,2026963,chateau-bouscaut,Château Bouscaut,Pessac-Léognan (Grand Cru Classé de Graves),2012,4.0,Pessac-Léognan,pessac-leognan,bordeaux
15,15587188,chateau-les-carmes-haut-brion,Château les Carmes Haut-Brion,Pessac-Léognan,2012,4.1,Pessac-Léognan,pessac-leognan,bordeaux
16,2232230,gracia,Gracia,Saint-Émilion Grand Cru,2012,4.4,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
17,1399462,haut-brion,Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion),2009,4.2,Pessac-Léognan,pessac-leognan,bordeaux
18,1507873,yonfigeac,Château Yon-Figeac,Saint-Émilion Grand Cru (Grand Cru Classé),2009,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
19,1489635,laroze,Château Laroze,Saint-Émilion Grand Cru (Grand Cru Classé),2009,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
20,1626980,cos-d-estournel,Cos d'Estournel,Cos d'Estournel,2009,4.6,Saint-Estèphe,saint-estephe,bordeaux
21,1450526,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2009,4.5,Saint-Estèphe,saint-estephe,bordeaux
22,1429508,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),2009,4.3,Saint-Julien,saint-julien,bordeaux
23,2106775,clos-les-lunelles,Clos Les Lunelles,Côtes de Castillon,2007,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
24,91266628,e-guigal,E. Guigal,Côtes-du-Rhône Rouge,2016,3.7,Côtes-du-Rhône,cotes-du-rhone,rhone
0,15587188,chateau-les-carmes-haut-brion,Château les Carmes Haut-Brion,Pessac-Léognan,2012,4.1,Pessac-Léognan,pessac-leognan,bordeaux
1,2232230,gracia,Gracia,Saint-Émilion Grand Cru,2012,4.4,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
2,1399462,haut-brion,Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion),2009,4.2,Pessac-Léognan,pessac-leognan,bordeaux
3,1507873,yonfigeac,Château Yon-Figeac,Saint-Émilion Grand Cru (Grand Cru Classé),2009,4.1,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
4,1489635,laroze,Château Laroze,Saint-Émilion Grand Cru (Grand Cru Classé),2009,4.2,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
5,1626980,cos-d-estournel,Cos d'Estournel,Cos d'Estournel,2009,4.6,Saint-Estèphe,saint-estephe,bordeaux
6,1450526,chateau-montrose,Château Montrose,Saint-Estèphe (Grand Cru Classé),2009,4.5,Saint-Estèphe,saint-estephe,bordeaux
7,1429508,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),2009,4.3,Saint-Julien,saint-julien,bordeaux
8,2106775,clos-les-lunelles,Clos Les Lunelles,Côtes de Castillon,2007,3.8,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
9,91266628,e-guigal,E. Guigal,Côtes-du-Rhône Rouge,2016,3.7,Côtes-du-Rhône,cotes-du-rhone,rhone
10,1278941,chateau-lanessan,Château Lanessan,Haut-Médoc,2007,3.7,Haut-Médoc,haut-medoc,bordeaux
11,4972961,chateau-marojallia,Domaines Philippe Porcheron,Château Marojallia Margaux,2007,4.1,Margaux,margaux,bordeaux
12,2583804,domaine-de-la-janasse,Domaine de la Janasse,Châteauneuf-du-Pape Vieilles Vignes,2012,4.2,Châteauneuf-du-Pape,chateauneuf-du-pape,chateauneuf-du-pape
13,1557822,chateau-olivier,Château Olivier,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2007,3.8,Pessac-Léognan,pessac-leognan,bordeaux
14,1299125,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,2007,4.0,Pessac-Léognan,pessac-leognan,bordeaux
15,1193409,fr-chateau-leoville-poyferre,Château Léoville Poyferré,Saint-Julien (Grand Cru Classé),2008,4.1,Saint-Julien,saint-julien,bordeaux
16,1286468,fargues,Château de Fargues,Sauternes (Lur Saluces),2008,4.3,Sauternes,sauternes,bordeaux
17,1563703,chateau-suduiraut,Château Suduiraut,Sauternes (Premier Grand Cru Classé),2008,4.3,Sauternes,sauternes,bordeaux
18,2106982,chateau-nairac,Château Nairac,Barsac (Grand Cru Classé),2009,4.3,Barsac,barsac,bordeaux
